Innings,Over,Ball,BowlerName,BatsmanName,BowlingTeam,BattingTeam,IsBowlerRightHanded,IsBatsmanRightHanded,Wicket,Runs,ExtraType,BounceX,BounceY,InterceptionX,InterceptionY,InterceptionZ,CreaseX,CreaseY,CreaseZ,StumpsX,StumpsY,StumpsZ,ReleaseX,ReleaseY,ReleaseZ,LandingX,LandingY,LandingZ,ReleaseSpeed,Deviation,DeliveryType,Swing,Spin Rate,Ground,Year,Match,
1,1,1,RENUKA,PHOEBE LITCHFIELD,INDIA-WOMEN,AUSTRALIA-WOMEN,true,false,false,0,None,6.737664,0.063709,-999.9,-999.9,-999.9,-8.841028,0.752195,0.587561,-10.06014388794238,0.9083898584959512,0.6295441411986046,8.340986881210053,-0.8350239774057782,1.812377095047635,0,0,0,99.834,1.315617680038434,Seam,2.385018176894015,0,WANKHEDE-STADIUM-MUMBAI,2023,INDIA-WOMEN_AUSTRALIA-WOMEN_ODI_3_WANKHEDE-STADIUM-MUMBAI_13348654477604,
1,1,1,DARCIE BROWN,YASTIKA BHATIA,AUSTRALIA-WOMEN,INDIA-WOMEN,true,false,false,2,None,2.114775,-0.121733,-999.9,-999.9,-999.9,-8.840727,-0.071382,0.175666,-10.06000831203812,-0.002303049233389823,0.3463895024934257,8.34044851056126,-0.9816785565493953,1.979668638401292,7,143,0,120.555,-1.272221872585407E-14,Seam,0.3564977749805246,0,WANKHEDE-STADIUM-MUMBAI,2023,INDIA-WOMEN_AUSTRALIA-WOMEN_ODI_1_WANKHEDE-STADIUM-MUMBAI_13348225243707,
1,1,1,RENUKA,PHOEBE LITCHFIELD,INDIA-WOMEN,AUSTRALIA-WOMEN,true,false,false,0,None,7.558409,-0.192884,-999.9,-999.9,-999.9,-8.84098,0.460733,0.758864,-10.05996506311006,0.5904142285132472,0.7949261279976063,8.34072451256472,-0.8368474595463029,1.805223852610196,0,0,0,97.360,1.797887604816345,Seam,1.042619288894024,0,WANKHEDE-STADIUM-MUMBAI,2023,INDIA-WOMEN_AUSTRALIA-WOMEN_ODI_2_WANKHEDE-STADIUM-MUMBAI_13348395164195,
1,1,2,RENUKA,PHOEBE LITCHFIELD,INDIA-WOMEN,AUSTRALIA-WOMEN,true,false,false,1,None,6.043565,-0.037756,-7.559508,0.343713,0.426584,-8.840703,0.484266,0.505158,-10.06014463318224,0.6193730406312159,0.5488824343292678,8.340552654290747,-0.9008168133994391,1.821616715542115,-121,79,0,98.867,0.7866241676690581,Seam,2.458737214669671,0,WANKHEDE-STADIUM-MUMBAI,2023,INDIA-WOMEN_AUSTRALIA-WOMEN_ODI_3_WANKHEDE-STADIUM-MUMBAI_13348654477604,
1,1,2,RENUKA,PHOEBE LITCHFIELD,INDIA-WOMEN,AUSTRALIA-WOMEN,true,false,false,1,None,5.259135,0.2561,-7.07104,0.542006,0.386781,-8.840807,0.768555,0.567853,-10.06016417982726,0.9265671252710709,0.6504476885050117,8.34097557196344,-0.850761947658756,1.86041831311879,72,84,0,96.147,0.7121821144129191,Seam,3.042455047901935,0,WANKHEDE-STADIUM-MUMBAI,2023,INDIA-WOMEN_AUSTRALIA-WOMEN_ODI_2_WANKHEDE-STADIUM-MUMBAI_13348395164195,
1,1,2,DARCIE BROWN,YASTIKA BHATIA,AUSTRALIA-WOMEN,INDIA-WOMEN,true,false,false,0,None,7.111243,0.033209,-8.724172,0.585179,0.68882,-8.840965,0.596607,0.696348,-10.0601798534553,0.7165661647308201,0.760657980721694,8.340667678535475,-0.6411894574534158,1.928208567296893,0,0,0,107.976,0.4317873957967776,Seam,2.860912026665013,0,WANKHEDE-STADIUM-MUMBAI,2023,INDIA-WOMEN_AUSTRALIA-WOMEN_ODI_1_WANKHEDE-STADIUM-MUMBAI_13348225243707,
1,1,3,RENUKA,ALYSSA HEALY,INDIA-WOMEN,AUSTRALIA-WOMEN,true,true,false,0,None,4.790424,-0.33097,-7.47211,-0.245026,0.306217,-8.840886,-0.190868,0.425284,-10.0600337693861,-0.1421367240319121,0.4994677313687195,8.340939956832276,-0.9468282992161804,1.83699152485119,0,0,0,98.429,-1.270531226013852,Seam,1.711171100134417,0,WANKHEDE-STADIUM-MUMBAI,2023,INDIA-WOMEN_AUSTRALIA-WOMEN_ODI_2_WANKHEDE-STADIUM-MUMBAI_13348395164195,
1,1,3,DARCIE BROWN,YASTIKA BHATIA,AUSTRALIA-WOMEN,INDIA-WOMEN,true,false,false,0,None,2.064455000000001,0.546275,-7.807721,0.532847,0.087244,-8.841064,0.606715,0.159575,-10.06016286206576,0.6938530806950209,0.3004804525941385,8.34087309000331,-0.6268122895126026,1.95741899791587,0,0,0,119.257,0,Seam,-0.02594620402146856,0,WANKHEDE-STADIUM-MUMBAI,2023,INDIA-WOMEN_AUSTRALIA-WOMEN_ODI_1_WANKHEDE-STADIUM-MUMBAI_13348225243707,
1,1,3,RENUKA,ALYSSA HEALY,INDIA-WOMEN,AUSTRALIA-WOMEN,true,true,false,0,None,5.685124,-0.546537,-7.675855,-0.342579,0.427309,-8.840692,-0.269365,0.513532,-10.06001246865975,-0.1920121793336317,0.576535610071881,8.340791661223847,-0.9803833136555069,1.795468707361992,0,0,0,101.305,0.6114531242261633,Seam,1.773299126529534,0,WANKHEDE-STADIUM-MUMBAI,2023,INDIA-WOMEN_AUSTRALIA-WOMEN_ODI_3_WANKHEDE-STADIUM-MUMBAI_13348654477604,
1,1,4,DARCIE BROWN,YASTIKA BHATIA,AUSTRALIA-WOMEN,INDIA-WOMEN,true,false,false,1,None,8.608091,0.10295,-8.983489,0.923197,0.784521,-8.840677,0.908014,0.778624,-10.06004092866709,1.037144042225212,0.8177869100968176,8.34063072489634,-0.6134615086915548,1.885023357084794,-102,108,0,112.425,1.023109120571307,Seam,2.217253414899362,0,WANKHEDE-STADIUM-MUMBAI,2023,INDIA-WOMEN_AUSTRALIA-WOMEN_ODI_1_WANKHEDE-STADIUM-MUMBAI_13348225243707,
1,1,4,RENUKA,ALYSSA HEALY,INDIA-WOMEN,AUSTRALIA-WOMEN,true,true,false,0,None,7.647494,-0.696448,-7.67937,-0.463944,0.58507,-8.840811,-0.411368,0.631519,-10.05979174755748,-0.3556584563269996,0.6503194062324039,8.340654953630178,-0.9948123557782573,1.804003961795315,0,0,0,98.830,-0.2611023124421737,Seam,2.211979984705519,0,WANKHEDE-STADIUM-MUMBAI,2023,INDIA-WOMEN_AUSTRALIA-WOMEN_ODI_3_WANKHEDE-STADIUM-MUMBAI_13348654477604,
1,1,4,RENUKA,ALYSSA HEALY,INDIA-WOMEN,AUSTRALIA-WOMEN,true,true,false,0,None,7.506636,-0.491012,-7.587772,-0.136871,0.611786,-8.841026,-0.046702,0.680011,-10.06015368858217,0.04180721367859364,0.7160788667913479,8.340652789165446,-0.9975600001180976,1.750332615903834,0,0,0,97.360,0.8433803042278716,Seam,0.8647609381699132,0,WANKHEDE-STADIUM-MUMBAI,2023,INDIA-WOMEN_AUSTRALIA-WOMEN_ODI_2_WANKHEDE-STADIUM-MUMBAI_13348395164195,
1,1,5,RENUKA,ALYSSA HEALY,INDIA-WOMEN,AUSTRALIA-WOMEN,true,true,false,2,None,4.676364,-0.255994,-7.313584,-0.066313,0.285228,-8.841016,0.085806,0.422282,-10.05988142187452,0.2084903155982326,0.4990550036399225,8.340802007794117,-0.9540654903211817,1.825506221373673,-40,116,0,99.243,1.24748993954638,Seam,2.699301056533614,0,WANKHEDE-STADIUM-MUMBAI,2023,INDIA-WOMEN_AUSTRALIA-WOMEN_ODI_3_WANKHEDE-STADIUM-MUMBAI_13348654477604,
1,1,5,DARCIE BROWN,SHAFALI VERMA,AUSTRALIA-WOMEN,INDIA-WOMEN,true,true,false,0,None,9.076215,-0.493267,-8.496777,-0.339228,0.799195,-8.840949,-0.334756,0.815821,-10.05975591705883,-0.3208771087052761,0.8607096071473805,8.34074952690898,-0.6417209559125103,1.890130622903211,0,0,0,117.652,0.9780773235022641,Seam,-0.636725060374145,0,WANKHEDE-STADIUM-MUMBAI,2023,INDIA-WOMEN_AUSTRALIA-WOMEN_ODI_1_WANKHEDE-STADIUM-MUMBAI_13348225243707,
1,1,5,RENUKA,ALYSSA HEALY,INDIA-WOMEN,AUSTRALIA-WOMEN,true,true,false,0,None,6.132341,-0.389781,-7.407382,-0.124663,0.557914,-8.840702,-0.013952,0.693638,-10.06001742777495,0.08093783462197834,0.7741195611139269,8.340544011654693,-0.9455680286324356,1.836484565930458,0,0,0,97.796,0.9299697681912659,Seam,1.518717508658658,0,WANKHEDE-STADIUM-MUMBAI,2023,INDIA-WOMEN_AUSTRALIA-WOMEN_ODI_2_WANKHEDE-STADIUM-MUMBAI_13348395164195,
1,1,6,DARCIE BROWN,SHAFALI VERMA,AUSTRALIA-WOMEN,INDIA-WOMEN,true,true,false,1,None,3.953120999999999,-0.235657,-8.870671,-0.135004,0.330013,-8.840717,-0.136106,0.327337,-10.06030335164046,-0.09102525598396605,0.4273848219889197,8.341100394482801,-0.760459272829559,1.918503835938987,52,-74,0,123.040,-0.1293511353752677,Seam,0.2188057015734796,0,WANKHEDE-STADIUM-MUMBAI,2023,INDIA-WOMEN_AUSTRALIA-WOMEN_ODI_1_WANKHEDE-STADIUM-MUMBAI_13348225243707,
1,1,6,RENUKA,ALYSSA HEALY,INDIA-WOMEN,AUSTRALIA-WOMEN,true,true,false,0,None,5.329978,-0.081402,-7.502013,0.229444,0.426667,-8.840811,0.381299,0.552687,-10.06018324889204,0.5206043297096592,0.6343071414761261,8.340765340011156,-0.9286648361062247,1.830171593072137,0,0,0,97.609,1.592304865793857,Seam,2.009395315152233,0,WANKHEDE-STADIUM-MUMBAI,2023,INDIA-WOMEN_AUSTRALIA-WOMEN_ODI_2_WANKHEDE-STADIUM-MUMBAI_13348395164195,
1,1,6,RENUKA,ALYSSA HEALY,INDIA-WOMEN,AUSTRALIA-WOMEN,true,true,false,0,None,5.979793,-0.54143,-7.536225,-0.298834,0.434281,-8.840613,-0.205551,0.520901,-10.06014071365051,-0.1174573427648206,0.5710929845140588,8.341034422934651,-0.9908760219774412,1.827416059546201,0,0,0,100.310,1.123845286047708,Seam,1.468432359460292,0,WANKHEDE-STADIUM-MUMBAI,2023,INDIA-WOMEN_AUSTRALIA-WOMEN_ODI_3_WANKHEDE-STADIUM-MUMBAI_13348654477604,
1,1,7,DARCIE BROWN,YASTIKA BHATIA,AUSTRALIA-WOMEN,INDIA-WOMEN,true,false,false,1,None,7.51914,-0.145743,-8.409574,0.195083,0.570315,-8.840492,0.220734,0.591919,-10.05982950774496,0.2937950274382721,0.6391327135702293,8.340450683083489,-0.7196864688142964,1.872049470915993,-110,-95,0,119.692,-0.7263840261900942,Seam,1.843157925422405,0,WANKHEDE-STADIUM-MUMBAI,2023,INDIA-WOMEN_AUSTRALIA-WOMEN_ODI_1_WANKHEDE-STADIUM-MUMBAI_13348225243707,
1,1,8,DARCIE BROWN,SHAFALI VERMA,AUSTRALIA-WOMEN,INDIA-WOMEN,true,true,false,0,None,8.130477,-0.515503,-8.542355,-0.457255,0.654668,-8.841009,-0.454551,0.668539,-10.05981945292687,-0.4434485181339275,0.7115769318026699,8.340460356406549,-0.6652071097027623,1.870180139879565,0,0,0,118.413,-0.3124316772507626,Seam,-0.05893768947593538,0,WANKHEDE-STADIUM-MUMBAI,2023,INDIA-WOMEN_AUSTRALIA-WOMEN_ODI_1_WANKHEDE-STADIUM-MUMBAI_13348225243707,
1,2,1,POOJA VASTRAKAR,PHOEBE LITCHFIELD,INDIA-WOMEN,AUSTRALIA-WOMEN,true,false,false,0,None,8.381489,-0.094607,-7.645375,0.156408,0.632419,-8.840885,0.208168,0.669143,-10.06019377456761,0.2614848453681964,0.6764573387319773,8.341102391353921,-0.6316520374006105,1.79043519782099,0,0,0,102.079,-1.003095229622436,Seam,0.5575944136940165,0,WANKHEDE-STADIUM-MUMBAI,2023,INDIA-WOMEN_AUSTRALIA-WOMEN_ODI_3_WANKHEDE-STADIUM-MUMBAI_13348654477604,
1,2,1,POOJA VASTRAKAR,PHOEBE LITCHFIELD,INDIA-WOMEN,AUSTRALIA-WOMEN,true,false,false,0,None,8.185204,-0.225324,-7.757823,0.038324,0.635896,-8.841071,0.087882,0.678119,-10.06023663243441,0.1440458610931481,0.6995475240021085,8.340474338787875,-0.6481305534602082,1.852743386115766,0,0,0,112.451,0.376428538736397,Seam,-0.430244217614211,0,WANKHEDE-STADIUM-MUMBAI,2023,INDIA-WOMEN_AUSTRALIA-WOMEN_ODI_2_WANKHEDE-STADIUM-MUMBAI_13348395164195,
1,2,1,MEGAN SCHUTT,YASTIKA BHATIA,AUSTRALIA-WOMEN,INDIA-WOMEN,true,false,false,0,None,3.242603,0.503711,-999.9,-999.9,-999.9,-8.840818,0.815091,0.324089,-10.05992017888052,1.005148339904659,0.4580445877831334,8.340526122264784,-0.8658177644798116,1.936644517246405,0,0,0,100.726,1.141140352583516,Seam,4.528561678280923,0,WANKHEDE-STADIUM-MUMBAI,2023,INDIA-WOMEN_AUSTRALIA-WOMEN_ODI_1_WANKHEDE-STADIUM-MUMBAI_13348225243707,
1,2,2,MEGAN SCHUTT,YASTIKA BHATIA,AUSTRALIA-WOMEN,INDIA-WOMEN,true,false,false,0,None,1.993266999999999,-0.004361,-8.690633,0.028102,0.111339,-8.840829,0.035942,0.124356,-10.06004032089021,0.0999547086829294,0.2114315285870881,8.340557221144586,-0.8269623868283026,1.915446213832299,0,0,0,102.958,-0.9503420240629908,Seam,1.992081708444218,0,WANKHEDE-STADIUM-MUMBAI,2023,INDIA-WOMEN_AUSTRALIA-WOMEN_ODI_1_WANKHEDE-STADIUM-MUMBAI_13348225243707,
1,2,2,POOJA VASTRAKAR,PHOEBE LITCHFIELD,INDIA-WOMEN,AUSTRALIA-WOMEN,true,false,false,0,None,7.001834,0.130497,-999.9,-999.9,-999.9,-8.840826,0.568219,0.638177,-10.06018620882924,0.6631085947119715,0.6847016019860005,8.340826154826459,-0.6124023302677222,1.8458938365074,0,0,0,102.189,0.2731966618778182,Seam,0.4466151057139917,0,WANKHEDE-STADIUM-MUMBAI,2023,INDIA-WOMEN_AUSTRALIA-WOMEN_ODI_3_WANKHEDE-STADIUM-MUMBAI_13348654477604,
1,2,2,POOJA VASTRAKAR,PHOEBE LITCHFIELD,INDIA-WOMEN,AUSTRALIA-WOMEN,true,false,false,4,None,5.542917,-0.438508,-7.477893,-0.351119,0.438905,-8.841021,-0.310411,0.567374,-10.06012744390143,-0.2737448877445456,0.6550877179819707,8.340637152419742,-0.6586435039605739,1.855280457568979,-19,-196,0,102.283,0.9903422218783247,Seam,-0.5601557017253294,0,WANKHEDE-STADIUM-MUMBAI,2023,INDIA-WOMEN_AUSTRALIA-WOMEN_ODI_2_WANKHEDE-STADIUM-MUMBAI_13348395164195,
1,2,3,POOJA VASTRAKAR,PHOEBE LITCHFIELD,INDIA-WOMEN,AUSTRALIA-WOMEN,true,false,false,4,None,5.962868,0.195702,-7.441647,0.495064,0.39532,-8.841047,0.622697,0.486637,-10.06008427393129,0.7350573586766405,0.5360772180098471,8.340476300390701,-0.6519060838266486,1.803499782586036,-4,153,0,104.726,1.095152096690184,Seam,0.1098786509855284,0,WANKHEDE-STADIUM-MUMBAI,2023,INDIA-WOMEN_AUSTRALIA-WOMEN_ODI_3_WANKHEDE-STADIUM-MUMBAI_13348654477604,
1,2,3,MEGAN SCHUTT,YASTIKA BHATIA,AUSTRALIA-WOMEN,INDIA-WOMEN,true,false,false,0,None,0.7077869999999997,0.472768,-7.775972,0.303188,0.392649,-8.840567,0.416601,0.158227,-10.05977991926138,0.5512100228935408,0.1494915816469425,8.340958498487861,-0.9080528830693549,1.952664345211358,0,0,0,102.140,-1.272221872585407E-14,Seam,3.521292177633416,0,WANKHEDE-STADIUM-MUMBAI,2023,INDIA-WOMEN_AUSTRALIA-WOMEN_ODI_1_WANKHEDE-STADIUM-MUMBAI_13348225243707,
1,2,3,POOJA VASTRAKAR,PHOEBE LITCHFIELD,INDIA-WOMEN,AUSTRALIA-WOMEN,true,false,false,0,None,7.711819,0.014022,-999.9,-999.9,-999.9,-8.840671,0.60442,0.683844,-10.06011805243006,0.7177369966178133,0.7232868636545279,8.341015828638504,-0.6159946393019978,1.819661229874545,0,0,0,108.502,1.732834446691162,Seam,-0.001404890098240613,0,WANKHEDE-STADIUM-MUMBAI,2023,INDIA-WOMEN_AUSTRALIA-WOMEN_ODI_2_WANKHEDE-STADIUM-MUMBAI_13348395164195,
1,2,4,MEGAN SCHUTT,YASTIKA BHATIA,AUSTRALIA-WOMEN,INDIA-WOMEN,true,false,false,0,None,4.382705,0.005039,-7.574921,0.200349,0.297239,-8.840665,0.33233,0.437619,-10.06015052452533,0.4608088467921279,0.5407514503694602,8.340701185630643,-0.9445349753931968,1.897846739291895,0,0,0,102.235,0.2760346782618608,Seam,3.20882288152007,0,WANKHEDE-STADIUM-MUMBAI,2023,INDIA-WOMEN_AUSTRALIA-WOMEN_ODI_1_WANKHEDE-STADIUM-MUMBAI_13348225243707,
1,2,4,POOJA VASTRAKAR,PHOEBE LITCHFIELD,INDIA-WOMEN,AUSTRALIA-WOMEN,true,false,false,0,None,7.955866,0.01661,-8.076626,0.296829,0.541109,-8.841076,0.33334,0.56756,-10.05994551712022,0.3918662192165896,0.5909197602476657,8.340945566101915,-0.5295995963464324,1.793083630463141,0,0,0,109.477,-0.2627358150668906,Seam,-0.1631707576157581,0,WANKHEDE-STADIUM-MUMBAI,2023,INDIA-WOMEN_AUSTRALIA-WOMEN_ODI_2_WANKHEDE-STADIUM-MUMBAI_13348395164195,
1,2,4,POOJA VASTRAKAR,PHOEBE LITCHFIELD,INDIA-WOMEN,AUSTRALIA-WOMEN,true,false,false,0,None,8.363958,-0.166008,-7.75655,0.087661,0.660915,-8.841027,0.134337,0.70646,-10.06003186683559,0.1872897058815446,0.7328010160483226,8.340671088323901,-0.5837601654939465,1.801681202390492,0,0,0,106.471,-0.01932984389488614,Seam,-0.04162974624915291,0,WANKHEDE-STADIUM-MUMBAI,2023,INDIA-WOMEN_AUSTRALIA-WOMEN_ODI_3_WANKHEDE-STADIUM-MUMBAI_13348654477604,
1,2,5,POOJA VASTRAKAR,PHOEBE LITCHFIELD,INDIA-WOMEN,AUSTRALIA-WOMEN,true,false,false,0,None,6.250521,-0.024611,-7.510464,0.136059,0.454345,-8.840536,0.194917,0.551604,-10.06010322538434,0.2494217878273883,0.6142733966890976,8.341000425975281,-0.6370811092681662,1.842252158852219,0,0,0,105.434,-0.4055003957918303,Seam,-0.05146995756875392,0,WANKHEDE-STADIUM-MUMBAI,2023,INDIA-WOMEN_AUSTRALIA-WOMEN_ODI_3_WANKHEDE-STADIUM-MUMBAI_13348654477604,
1,2,5,POOJA VASTRAKAR,PHOEBE LITCHFIELD,INDIA-WOMEN,AUSTRALIA-WOMEN,true,false,false,0,None,7.403462,0.014498,-7.833736,0.189621,0.572693,-8.840996,0.224259,0.625749,-10.0602773718331,0.2664423619711976,0.6676587552723154,8.340727118858492,-0.5548448987045529,1.833154190201432,0,0,0,107.363,-0.8071087581047016,Seam,-0.4687504652801975,0,WANKHEDE-STADIUM-MUMBAI,2023,INDIA-WOMEN_AUSTRALIA-WOMEN_ODI_2_WANKHEDE-STADIUM-MUMBAI_13348395164195,
1,2,6,MEGAN SCHUTT,YASTIKA BHATIA,AUSTRALIA-WOMEN,INDIA-WOMEN,true,false,false,0,None,4.200676,0.208724,-999.9,-999.9,-999.9,-8.84096,0.47559,0.376896,-10.06009008400239,0.5865655894152907,0.4678738073125999,8.341031080228973,-0.9430909756141441,1.891664832579218,0,0,0,100.196,-0.9643686829298317,Seam,2.63954547684807,0,WANKHEDE-STADIUM-MUMBAI,2023,INDIA-WOMEN_AUSTRALIA-WOMEN_ODI_1_WANKHEDE-STADIUM-MUMBAI_13348225243707,
1,2,6,POOJA VASTRAKAR,PHOEBE LITCHFIELD,INDIA-WOMEN,AUSTRALIA-WOMEN,true,false,false,0,None,5.476904,0.111943,-999.9,-999.9,-999.9,-8.8406,0.446704,0.568036,-10.05979518750006,0.5440420977376103,0.6642421856660482,8.341107408207517,-0.5344328546986816,1.83351308157952,0,0,0,109.109,1.764471948923272,Seam,-0.3477174380913093,0,WANKHEDE-STADIUM-MUMBAI,2023,INDIA-WOMEN_AUSTRALIA-WOMEN_ODI_2_WANKHEDE-STADIUM-MUMBAI_13348395164195,
1,2,6,POOJA VASTRAKAR,PHOEBE LITCHFIELD,INDIA-WOMEN,AUSTRALIA-WOMEN,true,false,false,0,None,3.746216,0.19342,-7.583275,0.249495,0.205581,-8.840869,0.305592,0.345383,-10.05999291316116,0.3605036309193135,0.4544692375240729,8.34048742519196,-0.6012802830979939,1.831466505190346,0,0,0,105.708,-0.2015422958291448,Seam,-0.7266022430142498,0,WANKHEDE-STADIUM-MUMBAI,2023,INDIA-WOMEN_AUSTRALIA-WOMEN_ODI_3_WANKHEDE-STADIUM-MUMBAI_13348654477604,
1,2,7,MEGAN SCHUTT,YASTIKA BHATIA,AUSTRALIA-WOMEN,INDIA-WOMEN,true,false,false,0,None,4.590025,0.073538,-7.742612,0.295676,0.308148,-8.840922,0.404479,0.409283,-10.06020675454582,0.5263988397228586,0.4935583791310403,8.340937193968053,-0.9485033488500114,1.889776954836023,0,0,0,102.042,-0.3641323342297521,Seam,3.182920801656246,0,WANKHEDE-STADIUM-MUMBAI,2023,INDIA-WOMEN_AUSTRALIA-WOMEN_ODI_1_WANKHEDE-STADIUM-MUMBAI_13348225243707,
1,3,1,RENUKA,ALYSSA HEALY,INDIA-WOMEN,AUSTRALIA-WOMEN,true,true,false,0,None,4.229211,-0.520506,-7.491653,-0.480314,0.259224,-8.84093,-0.447268,0.393124,-10.06002556844351,-0.4170985200328799,0.4844029012911962,8.341088182864464,-1.010154899581728,1.870283110842722,0,0,0,105.003,-0.4652303312455109,Seam,-0.2561115659092517,0,WANKHEDE-STADIUM-MUMBAI,2023,INDIA-WOMEN_AUSTRALIA-WOMEN_ODI_3_WANKHEDE-STADIUM-MUMBAI_13348654477604,
1,3,1,DARCIE BROWN,SHAFALI VERMA,AUSTRALIA-WOMEN,INDIA-WOMEN,true,true,false,0,None,7.144905,-0.406345,-7.967618,-0.148357,0.543744,-8.840721,-0.102731,0.594022,-10.06005340127641,-0.03847563244818841,0.6450305051856007,8.340530202073136,-0.6358960002336166,1.871607506287917,0,0,0,110.239,1.271063727004652,Seam,0.8215363889537269,0,WANKHEDE-STADIUM-MUMBAI,2023,INDIA-WOMEN_AUSTRALIA-WOMEN_ODI_1_WANKHEDE-STADIUM-MUMBAI_13348225243707,
1,3,1,RENUKA,ALYSSA HEALY,INDIA-WOMEN,AUSTRALIA-WOMEN,true,true,false,0,None,6.879104,-0.224732,-7.466005,0.155086,0.693551,-8.840919,0.278991,0.821562,-10.06012778861015,0.3897142307553326,0.8998275009147493,8.340525600628588,-0.9556922046235953,1.834560626052248,0,0,0,98.515,0.5846332238075171,Seam,1.517387084285172,0,WANKHEDE-STADIUM-MUMBAI,2023,INDIA-WOMEN_AUSTRALIA-WOMEN_ODI_2_WANKHEDE-STADIUM-MUMBAI_13348395164195,
1,3,2,RENUKA,ALYSSA HEALY,INDIA-WOMEN,AUSTRALIA-WOMEN,true,true,false,0,None,3.816528,-0.396611,-7.644106,-0.329779,0.219773,-8.840787,-0.272112,0.33939,-10.06026585931738,-0.2127972375084385,0.4342321242293793,8.340526223448045,-1.06821017503381,1.821751123158677,0,0,0,100.771,-0.7787983069233055,Seam,1.638181574669332,0,WANKHEDE-STADIUM-MUMBAI,2023,INDIA-WOMEN_AUSTRALIA-WOMEN_ODI_3_WANKHEDE-STADIUM-MUMBAI_13348654477604,
1,3,2,RENUKA,ALYSSA HEALY,INDIA-WOMEN,AUSTRALIA-WOMEN,true,true,false,0,None,6.598077,-0.422349,-7.395148,-0.162995,0.530801,-8.840991,-0.066215,0.635011,-10.05979492540385,0.0159849713494587,0.6901075781502938,8.3410513756059,-0.8790640371405607,1.830760088539856,0,0,0,97.551,0.9440126134964332,Seam,1.099113845092119,0,WANKHEDE-STADIUM-MUMBAI,2023,INDIA-WOMEN_AUSTRALIA-WOMEN_ODI_2_WANKHEDE-STADIUM-MUMBAI_13348395164195,
1,3,2,DARCIE BROWN,SHAFALI VERMA,AUSTRALIA-WOMEN,INDIA-WOMEN,true,true,true,0,None,7.837987,-0.368963,-8.434038,-0.100405,0.62316,-8.840934,-0.08235,0.642528,-10.05970690339578,-0.02791558684246087,0.685945356023629,8.340497626017637,-0.5924653367940108,1.871917985505262,0,0,0,114.291,0.3815341093889686,Seam,1.585123511133386,0,WANKHEDE-STADIUM-MUMBAI,2023,INDIA-WOMEN_AUSTRALIA-WOMEN_ODI_1_WANKHEDE-STADIUM-MUMBAI_13348225243707,
1,3,3,RENUKA,ALYSSA HEALY,INDIA-WOMEN,AUSTRALIA-WOMEN,true,true,false,1,None,7.95378,-0.656734,-8.164359,-0.33619,0.689865,-8.840932,-0.299423,0.717977,-10.05991304499631,-0.2326665930880541,0.7448641971028769,8.340520660329759,-1.071192625418919,1.776840416383581,13,17,0,100.408,0.5211007545622902,Seam,0.3193595813634164,0,WANKHEDE-STADIUM-MUMBAI,2023,INDIA-WOMEN_AUSTRALIA-WOMEN_ODI_3_WANKHEDE-STADIUM-MUMBAI_13348654477604,
1,3,3,DARCIE BROWN,RICHA GHOSH,AUSTRALIA-WOMEN,INDIA-WOMEN,true,true,false,0,None,11.636124,-0.604919,-999.9,-999.9,-999.9,-8.840787,-0.764546,1.087001,-10.06002783740053,-0.7942636538435378,1.111691452022982,8.340780332027318,-0.623077623585556,1.802329387970686,0,0,0,122.165,0.287661674789937,Seam,-1.747769604785743,0,WANKHEDE-STADIUM-MUMBAI,2023,INDIA-WOMEN_AUSTRALIA-WOMEN_ODI_1_WANKHEDE-STADIUM-MUMBAI_13348225243707,
1,3,3,RENUKA,ALYSSA HEALY,INDIA-WOMEN,AUSTRALIA-WOMEN,true,true,false,1,None,5.161878,-0.276514,-6.939944,-0.118015,0.317633,-8.840848,0.031164,0.496597,-10.06000579069223,0.1276782475029734,0.5724792087297046,8.340499598751446,-1.020338236392502,1.849232289686297,78,117,0,100.072,0.1348027882963024,Seam,2.035190251082371,0,WANKHEDE-STADIUM-MUMBAI,2023,INDIA-WOMEN_AUSTRALIA-WOMEN_ODI_2_WANKHEDE-STADIUM-MUMBAI_13348395164195,
1,3,4,RENUKA,PHOEBE LITCHFIELD,INDIA-WOMEN,AUSTRALIA-WOMEN,true,false,false,0,None,5.800232,-0.372279,-7.971221,-0.287206,0.428797,-8.840735,-0.26693,0.48141,-10.05975823642617,-0.2382783278661933,0.5320329351957297,8.34099631637562,-0.8697692001717408,1.839550410359224,0,0,0,100.721,-1.150218019856675,Seam,0.3556849410385207,0,WANKHEDE-STADIUM-MUMBAI,2023,INDIA-WOMEN_AUSTRALIA-WOMEN_ODI_3_WANKHEDE-STADIUM-MUMBAI_13348654477604,
1,3,4,RENUKA,PHOEBE LITCHFIELD,INDIA-WOMEN,AUSTRALIA-WOMEN,true,false,false,0,None,4.574959,0.043089,-7.759593,0.199524,0.360808,-8.840976,0.274577,0.474506,-10.06025952053065,0.3597349007183597,0.5759626689403442,8.34058631072902,-0.8775873163795571,1.843836041530803,0,0,0,101.593,-0.5804336291576679,Seam,1.303682416865489,0,WANKHEDE-STADIUM-MUMBAI,2023,INDIA-WOMEN_AUSTRALIA-WOMEN_ODI_2_WANKHEDE-STADIUM-MUMBAI_13348395164195,
